match_fifa_id,datetime,matchnum,group_name,stadium,city,teams_info,status,score_text,reasonwin,teamHomeId,urlHome,teamHome,shortHomeTeam,teamAwayId,urlAway,teamAway,shortAwayTeam,goalsHomeTeam,goalsAwayTeam,extraTimeHomeGoals,extraTimeAwayGoals,penaltyShootoutHomeGoals,penaltyShootoutAwayGoals,tournament,date,time
580,1986-06-08T12:00Z,Match 23,Group E,Estadio Corregidora,Queretaro,,Full-time,2-1,,44023,img.fifa.com/images/flags/4/frg.png,Germany FR,FRG,43967,img.fifa.com/images/flags/4/sco.png,Scotland,SCO,2,1,,,,,mexico1986,1986-06-08 00:00:00,12:00
567,1986-06-09T12:00Z,Match 25,Group C,Nou Camp - Estadio LeÃ³n,Leon,,Full-time,0-3,,43950,img.fifa.com/images/flags/4/hun.png,Hungary,HUN,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,0,3,,,,,mexico1986,1986-06-09 00:00:00,12:00
476,1986-06-09T12:00Z,Match 26,Group C,Estadio Irapuato,Irapuato,,Full-time,2-0,,44026,img.fifa.com/images/flags/4/urs.png,Soviet Union,URS,43899,img.fifa.com/images/flags/4/can.png,Canada,CAN,2,0,,,,,mexico1986,1986-06-09 00:00:00,12:00
643,1986-06-10T12:00Z,Match 27,Group A,Cuauhtemoc,Puebla,,Full-time,2-3,,43822,img.fifa.com/images/flags/4/kor.png,Korea Republic,KOR,43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,2,3,,,,,mexico1986,1986-06-10 00:00:00,12:00
389,1986-06-10T12:00Z,Match 28,Group A,Estadio OlÃ­mpico Universitario,Mexico City,,Full-time,2-0,,43922,img.fifa.com/images/flags/4/arg.png,Argentina,ARG,43936,img.fifa.com/images/flags/4/bul.png,Bulgaria,BUL,2,0,,,,,mexico1986,1986-06-10 00:00:00,12:00
429,1986-06-11T12:00Z,Match 30,Group B,Bombonera - Estadio Nemesio Diez,Toluca,,Full-time,2-2,,43928,img.fifa.com/images/flags/4/par.png,Paraguay,PAR,43935,img.fifa.com/images/flags/4/bel.png,Belgium,BEL,2,2,,,,,mexico1986,1986-06-11 00:00:00,12:00
627,1986-06-11T12:00Z,Match 29,Group B,Estadio Azteca,Mexico City,,Full-time,0-1,,43818,img.fifa.com/images/flags/4/irq.png,Iraq,IRQ,43911,img.fifa.com/images/flags/4/mex.png,Mexico,MEX,0,1,,,,,mexico1986,1986-06-11 00:00:00,12:00
675,1986-06-11T16:00Z,Match 31,Group F,Tres de Marzo,Guadalajara,,Full-time,1-3,,43963,img.fifa.com/images/flags/4/por.png,Portugal,POR,43872,img.fifa.com/images/flags/4/mar.png,Morocco,MAR,1,3,,,,,mexico1986,1986-06-11 00:00:00,16:00
537,1986-06-11T16:00Z,Match 32,Group F,Tecnologico,Monterrey,,Full-time,3-0,,43942,img.fifa.com/images/flags/4/eng.png,England,ENG,43962,img.fifa.com/images/flags/4/pol.png,Poland,POL,3,0,,,,,mexico1986,1986-06-11 00:00:00,16:00
441,1986-06-12T12:00Z,Match 33,Group D,Jalisco,Guadalajara,,Full-time,0-3,,43952,img.fifa.com/images/flags/4/nir.png,Northern Ireland,NIR,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,0,3,,,,,mexico1986,1986-06-12 00:00:00,12:00
378,1986-06-12T12:00Z,Match 34,Group D,Tecnologico,Monterrey,,Full-time,0-3,,43843,img.fifa.com/images/flags/4/alg.png,Algeria,ALG,43969,img.fifa.com/images/flags/4/esp.png,Spain,ESP,0,3,,,,,mexico1986,1986-06-12 00:00:00,12:00
712,1986-06-13T12:00Z,Match 36,Group E,Neza,Nezahualcoyotl,,Full-time,0-0,,43967,img.fifa.com/images/flags/4/sco.png,Scotland,SCO,43930,img.fifa.com/images/flags/4/uru.png,Uruguay,URU,0,0,,,,,mexico1986,1986-06-13 00:00:00,12:00
512,1986-06-13T12:00Z,Match 35,Group E,Estadio Corregidora,Queretaro,,Full-time,2-0,,43941,img.fifa.com/images/flags/4/den.png,Denmark,DEN,44023,img.fifa.com/images/flags/4/frg.png,Germany FR,FRG,2,0,,,,,mexico1986,1986-06-13 00:00:00,12:00
432,1986-06-15T16:00Z,Match 38,Round of 16,Nou Camp - Estadio LeÃ³n,Leon,,Full-time,3-4,Belgium win after extra time,44026,img.fifa.com/images/flags/4/urs.png,Soviet Union,URS,43935,img.fifa.com/images/flags/4/bel.png,Belgium,BEL,3,4,3,4,,,mexico1986,1986-06-15 00:00:00,16:00
463,1986-06-15T12:00Z,Match 37,Round of 16,Estadio Azteca,Mexico City,,Full-time,2-0,,43911,img.fifa.com/images/flags/4/mex.png,Mexico,MEX,43936,img.fifa.com/images/flags/4/bul.png,Bulgaria,BUL,2,0,,,,,mexico1986,1986-06-15 00:00:00,12:00
398,1986-06-16T16:00Z,Match 39,Round of 16,Cuauhtemoc,Puebla,,Full-time,1-0,,43922,img.fifa.com/images/flags/4/arg.png,Argentina,ARG,43930,img.fifa.com/images/flags/4/uru.png,Uruguay,URU,1,0,,,,,mexico1986,1986-06-16 00:00:00,16:00
444,1986-06-16T12:00Z,Match 40,Round of 16,Jalisco,Guadalajara,,Full-time,4-0,,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,43962,img.fifa.com/images/flags/4/pol.png,Poland,POL,4,0,,,,,mexico1986,1986-06-16 00:00:00,12:00
568,1986-06-17T12:00Z,Match 41,Round of 16,Estadio OlÃ­mpico Universitario,Mexico City,,Full-time,0-2,,43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,0,2,,,,,mexico1986,1986-06-17 00:00:00,12:00
574,1986-06-17T16:00Z,Match 42,Round of 16,Estadio Universitario,Monterrey,,Full-time,0-1,,43872,img.fifa.com/images/flags/4/mar.png,Morocco,MAR,44023,img.fifa.com/images/flags/4/frg.png,Germany FR,FRG,0,1,,,,,mexico1986,1986-06-17 00:00:00,16:00
536,1986-06-18T12:00Z,Match 43,Round of 16,Estadio Azteca,Mexico City,,Full-time,3-0,,43942,img.fifa.com/images/flags/4/eng.png,England,ENG,43928,img.fifa.com/images/flags/4/par.png,Paraguay,PAR,3,0,,,,,mexico1986,1986-06-18 00:00:00,12:00
511,1986-06-18T16:00Z,Match 44,Round of 16,Estadio Corregidora,Queretaro,,Full-time,1-5,,43941,img.fifa.com/images/flags/4/den.png,Denmark,DEN,43969,img.fifa.com/images/flags/4/esp.png,Spain,ESP,1,5,,,,,mexico1986,1986-06-18 00:00:00,16:00
440,1986-06-21T12:00Z,Match 45,Quarter-finals,Jalisco,Guadalajara,,Full-time,1-1,France win on penalties (3 - 4),43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,1,1,,,3,4,mexico1986,1986-06-21 00:00:00,12:00
575,1986-06-21T16:00Z,Match 46,Quarter-finals,Estadio Universitario,Monterrey,,Full-time,0-0,Germany FR win on penalties (4 - 1),44023,img.fifa.com/images/flags/4/frg.png,Germany FR,FRG,43911,img.fifa.com/images/flags/4/mex.png,Mexico,MEX,0,0,,,4,1,mexico1986,1986-06-21 00:00:00,16:00
421,1986-06-22T16:00Z,Match 47,Quarter-finals,Cuauhtemoc,Puebla,,Full-time,1-1,Belgium win on penalties (4 - 5),43969,img.fifa.com/images/flags/4/esp.png,Spain,ESP,43935,img.fifa.com/images/flags/4/bel.png,Belgium,BEL,1,1,,,4,5,mexico1986,1986-06-22 00:00:00,16:00
392,1986-06-22T12:00Z,Match 48,Quarter-finals,Estadio Azteca,Mexico City,,Full-time,2-1,,43922,img.fifa.com/images/flags/4/arg.png,Argentina,ARG,43942,img.fifa.com/images/flags/4/eng.png,England,ENG,2,1,,,,,mexico1986,1986-06-22 00:00:00,12:00
564,1986-06-25T12:00Z,Match 50,Semi-finals,Jalisco,Guadalajara,,Full-time,0-2,,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,44023,img.fifa.com/images/flags/4/frg.png,Germany FR,FRG,0,2,,,,,mexico1986,1986-06-25 00:00:00,12:00
388,1986-06-25T16:00Z,Match 49,Semi-finals,Estadio Azteca,Mexico City,,Full-time,2-0,,43922,img.fifa.com/images/flags/4/arg.png,Argentina,ARG,43935,img.fifa.com/images/flags/4/bel.png,Belgium,BEL,2,0,,,,,mexico1986,1986-06-25 00:00:00,16:00
422,1986-06-28T12:00Z,Match 51,Match for third place,Cuauhtemoc,Puebla,,Full-time,4-2,France win after extra time,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,43935,img.fifa.com/images/flags/4/bel.png,Belgium,BEL,4,2,4,2,,,mexico1986,1986-06-28 00:00:00,12:00
393,1986-06-29T12:00Z,Match 52,Final,Estadio Azteca,Mexico City,,Full-time,3-2,,43922,img.fifa.com/images/flags/4/arg.png,Argentina,ARG,44023,img.fifa.com/images/flags/4/frg.png,Germany FR,FRG,3,2,,,,,mexico1986,1986-06-29 00:00:00,12:00
1165,1938-06-04T17:00Z,Match 1,First round,Parc des Princes,Paris,,Full-time,1-1,,43971,img.fifa.com/images/flags/4/sui.png,Switzerland,SUI,43948,img.fifa.com/images/flags/4/ger.png,Germany,GER,1,1,,,,,france1938,1938-06-04 00:00:00,17:00
173,1938-06-05T17:00Z,Match 2,First round,Velodrome Municipale,Reims,,Full-time,6-0,,43950,img.fifa.com/images/flags/4/hun.png,Hungary,HUN,44031,img.fifa.com/images/flags/4/inh.png,Dutch East Indies,INH,6,0,,,,,france1938,1938-06-05 00:00:00,17:00
1146,1938-06-05T17:00Z,Match 3,First round,Stade Olympique,Colombes,,Full-time,3-1,,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,43935,img.fifa.com/images/flags/4/bel.png,Belgium,BEL,3,1,,,,,france1938,1938-06-05 00:00:00,17:00
1156,1938-06-05T17:00Z,Match 4,First round,Stade Municipal,Toulouse,,Full-time,3-3,,43902,img.fifa.com/images/flags/4/cub.png,Cuba,CUB,43964,img.fifa.com/images/flags/4/rou.png,Romania,ROU,3,3,,,,,france1938,1938-06-05 00:00:00,17:00
1179,1938-06-05T17:00Z,Match 5,First round,Stade VÃ©lodrome,Marseilles,,Full-time,2-1,Italy win after extra time,43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,43961,img.fifa.com/images/flags/4/nor.png,Norway,NOR,2,1,2,1,,,france1938,1938-06-05 00:00:00,17:00
1150,1938-06-05T17:30Z,Match 6,First round,Stade de la Meinau,Strasbourg,,Full-time,6-5,Brazil win after extra time,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,43962,img.fifa.com/images/flags/4/pol.png,Poland,POL,6,5,6,5,,,france1938,1938-06-05 00:00:00,17:30
1172,1938-06-05T18:30Z,Match 7,First round,Cavee Verte,Le Havre,,Full-time,3-0,Czechoslovakia win after extra time,44025,img.fifa.com/images/flags/4/tch.png,Netherlands,NED,<div clas,,,,3,0,3,0,,,france1938,1938-06-05 00:00:00,18:30
1157,1938-06-09T18:00Z,Match 8,First round,Stade Municipal,Toulouse,,Full-time,2-1,,43902,img.fifa.com/images/flags/4/cub.png,Cuba,CUB,43964,img.fifa.com/images/flags/4/rou.png,Romania,ROU,2,1,,,,,france1938,1938-06-09 00:00:00,18:00
1166,1938-06-09T18:00Z,Match 9,First round,Parc des Princes,Paris,,Full-time,4-2,,43971,img.fifa.com/images/flags/4/sui.png,Switzerland,SUI,43948,img.fifa.com/images/flags/4/ger.png,Germany,GER,4,2,,,,,france1938,1938-06-09 00:00:00,18:00
1152,1938-06-12T17:00Z,Match 10,Quarter-finals,Stade du Parc Lescure,Bordeaux,,Full-time,1-1,,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,44025,img.fifa.com/images/flags/4/tch.png,"ags/4/tch.png"" alt=""Czechoslovakia"" title=""Czechoslovakia"" class=""TCH i-4-flag flag"" />",TCH,1,1,,,,,france1938,1938-06-12 00:00:00,17:00
1175,1938-06-12T17:00Z,Match 11,Quarter-finals,Victor Boucquey,Lille,,Full-time,2-0,,43950,img.fifa.com/images/flags/4/hun.png,Hungary,HUN,43971,img.fifa.com/images/flags/4/sui.png,Switzerland,SUI,2,0,,,,,france1938,1938-06-12 00:00:00,17:00
1158,1938-06-12T17:00Z,Match 12,Quarter-finals,Fort Carree,Antibes,,Full-time,8-0,,43970,img.fifa.com/images/flags/4/swe.png,Sweden,SWE,43902,img.fifa.com/images/flags/4/cub.png,Cuba,CUB,8,0,,,,,france1938,1938-06-12 00:00:00,17:00
1164,1938-06-12T17:00Z,Match 13,Quarter-finals,Stade Olympique,Colombes,,Full-time,3-1,,43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,43946,img.fifa.com/images/flags/4/fra.png,France,FRA,3,1,,,,,france1938,1938-06-12 00:00:00,17:00
1153,1938-06-14T18:00Z,Match 14,Quarter-finals,Stade du Parc Lescure,Bordeaux,,Full-time,2-1,,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,44025,img.fifa.com/images/flags/4/tch.png,"ags/4/tch.png"" alt=""Czechoslovakia"" title=""Czechoslovakia"" class=""TCH i-4-flag flag"" />",TCH,2,1,,,,,france1938,1938-06-14 00:00:00,18:00
1176,1938-06-16T18:00Z,Match 15,Semi-finals,Parc des Princes,Paris,,Full-time,5-1,,43950,img.fifa.com/images/flags/4/hun.png,Hungary,HUN,43970,img.fifa.com/images/flags/4/swe.png,Sweden,SWE,5,1,,,,,france1938,1938-06-16 00:00:00,18:00
1149,1938-06-16T18:00Z,Match 16,Semi-finals,Orange VÃ©lodrome,Marseilles,,Full-time,2-1,,43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,2,1,,,,,france1938,1938-06-16 00:00:00,18:00
1151,1938-06-19T17:00Z,Match 17,Match for third place,Stade du Parc Lescure,Bordeaux,,Full-time,4-2,,43924,img.fifa.com/images/flags/4/bra.png,Brazil,BRA,43970,img.fifa.com/images/flags/4/swe.png,Sweden,SWE,4,2,,,,,france1938,1938-06-19 00:00:00,17:00
1174,1938-06-19T17:00Z,Match 18,Final,Stade Olympique,Colombes,,Full-time,4-2,,43954,img.fifa.com/images/flags/4/ita.png,Italy,ITA,43950,img.fifa.com/images/flags/4/hun.png,Hungary,HUN,4,2,,,,,france1938,1938-06-19 00:00:00,17:00
